time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,1.096577350588657,-2.0231132564671603,17.69468056654829,6.046445735528064,6.2620825308588834,0.0,1.1122619724199894,-2.893513135944697,4.701536642138086,-0.05081887745983235,0.0901094367885123,0.0,416.7536743142141,416.82103438298356,414.98110346894157,415.63442474387153
2.700000000000002,1.1637207271878693,-2.202090895856043,17.980786195374876,6.043059314858196,6.267111881228958,0.0,1.1252398249386912,-3.0726474196466445,4.8344430178397095,-0.07110811597465658,0.0666866751839066,0.0,480.20186203183806,478.42654330945913,479.23375945522804,477.686801703809
2.760000000000002,1.231411298188502,-2.390014139722537,18.267119261662483,6.039551100199933,6.270674436872451,0.0,1.1308334293472582,-3.19191520078151,4.710314914467476,-0.04083892531205936,0.03781711799768409,0.0,397.88881496416224,395.2391559738733,394.2034230786406,396.98798340033653
2.820000000000002,1.2994032941178078,-2.5854443479294766,18.547138766052022,6.036789630595486,6.272863309607565,0.0,1.1353903400105225,-3.322777390306328,4.623818192782527,-0.05920143865488966,0.03366648930535322,0.0,409.4146568841221,409.0458547431362,409.1940696584289,407.5542653914556
2.880000000000002,1.3676781249223713,-2.789876528948924,18.82625179640331,6.033533402744865,6.274719010318801,0.0,1.140234683245724,-3.491946705145851,4.67938250972605,-0.045888871700635325,0.024797640584767428,0.0,456.24724778166023,455.5387951050117,455.5675666820496,456.6290166337492
2.940000000000002,1.4361617945222467,-3.003167771450366,19.103297797117424,6.030960902069188,6.275891933207268,0.0,1.1424559185833407,-3.618164424789073,4.555786451603541,-0.03744335207691219,0.006155881780211451,0.0,396.86222367745404,395.1471126695383,396.54138846802283,397.3153335365963
3.000000000000002,1.5047932070794232,-3.2251024500810272,19.37682535858763,6.02881008356788,6.275848920288706,0.0,1.1452343072699946,-3.779925766551918,4.5614804533864275,-0.03283211439067608,-0.020292687719688486,0.0,441.4869318878226,439.298921266904,440.398731182505,440.7794529598031
3.0600000000000023,1.573586776151896,-3.456445977078336,19.649292232632735,6.028129705473599,6.274352900142501,0.0,1.1479989945063291,-3.9317637382444666,4.520668849941783,0.01364350184467834,-0.03636748248447289,0.0,426.1350537594782,424.75830597079505,423.8483130491392,427.82451119183816
3.1200000000000023,1.6425998219556484,-3.697609091741994,19.92188302498817,6.028812690764692,6.272257275804048,0.0,1.1526434148256846,-4.107001804108208,4.565262827845776,0.006428479519109093,-0.03219213419096561,0.0,453.6304497096988,453.9651664991859,454.23042514451765,453.6512354083032
3.1800000000000024,1.711945310398495,-3.9495921589338367,20.19822798350207,6.02903566301101,6.270308415343557,0.0,1.159067928681789,-4.292429374504425,4.645609022539432,-0.0023510697794227276,-0.033064991903676046,0.0,466.5578180130646,466.4893121773606,465.9152991359325,465.22820802992607
3.2400000000000024,1.781697291614263,-4.212349024929525,20.47789842487084,6.02887175593664,6.267986825084895,0.0,1.1661974507040533,-4.466239609167934,4.676320875847445,-0.00350435243827846,-0.05338781471417003,0.0,452.4562275924468,450.8159893033592,451.8768266843781,451.78388819552174
3.3000000000000025,1.851881168078474,-4.4848563612388785,20.756630985401806,6.028897021952918,6.265308671751182,0.0,1.1735059292337817,-4.617566236432072,4.614793763338452,0.007299797945519644,-0.0312286573280113,0.0,420.82070968516103,422.7334653582333,421.9250998977503,422.8570310241881
3.3600000000000025,1.9225828878962896,-4.767014358787597,21.03370713977044,6.029200657163866,6.263665958020656,0.0,1.1833742009546921,-4.787820287399999,4.6207918574176885,0.00015672938955402747,-0.02061771933600781,0.0,443.8404578150401,444.7104220643985,445.1586828836231,444.57359847921964
3.4200000000000026,1.9939250240831625,-5.059685690205177,21.312126320851533,6.029173690215387,6.262816164428738,0.0,1.194785517929354,-4.968010054217716,4.659379680573969,-0.0016903498645393935,-0.0036530104200800098,0.0,454.90830527265,456.2650614544436,455.87308349390725,455.7254517405686
3.4800000000000026,2.065961342340806,-5.363176199345851,21.59269651925153,6.029037361882519,6.262765446204863,0.0,1.2064253882065166,-5.148487762668069,4.69251028130604,-0.003461961101320314,0.004250056364843309,0.0,454.781950109186,455.41465989021,454.8815136727042,454.7396429233636
3.5400000000000027,2.138598034039274,-5.67635599123631,21.87065705933569,6.02902154729588,6.263097282404981,0.0,1.2147794072084457,-5.291198042243124,4.5731666783614155,0.005468961398985358,0.007976100868465692,0.0,404.4861862873464,404.8215899914075,404.03655993529463,404.84114127051515
3.6000000000000028,2.211825209818901,-5.999368515802076,22.146142622261003,6.030237188371711,6.264517478537034,0.0,1.2260095791341556,-5.475980448045967,4.609261908406831,0.03994048540310662,0.04415063603972126,0.0,453.950256346874,456.84441619461455,455.4931458114886,458.2421193572572
3.660000000000003,2.285639827263346,-6.3328076517617715,22.421116847914153,6.032475336466835,6.267322431423796,0.0,1.2342421091993836,-5.638803874872779,4.556641908991439,0.031423263398839114,0.05149526054737961,0.0,428.0106141375123,428.6367515561298,427.81147056758294,427.0861940264338
3.720000000000003,2.3599306714756043,-6.6765823416332575,22.695036783829394,6.034411851141034,6.270756510436625,0.0,1.2417963510407761,-5.820430528052832,4.573752739535133,0.03392666112508404,0.06676597657101534,0.0,450.74156357347607,451.9763651155678,449.8898889280243,450.0929489750663
3.780000000000003,2.434618455281339,-7.031581700814968,22.971154290284797,6.036300795229494,6.2746580574201225,0.0,1.247384079638305,-6.0129099358562135,4.6296994060312455,0.0260820117866762,0.06129799483372349,0.0,464.04033140905466,463.6137348274029,463.54148684071174,462.9248045125974
3.840000000000003,2.509540061398066,-7.397503400856689,23.248006026176494,6.037472729844133,6.278458362006365,0.0,1.2496677590453071,-6.184699503046686,4.598641760571242,0.0013270574936218027,0.06713362227753658,0.0,437.0937959391478,437.58293610963983,436.8770648939967,434.8076498720067
3.900000000000003,2.5845231238282356,-7.773436201363172,23.521588076843976,6.037194626261741,6.282237586394809,0.0,1.2494460988206844,-6.346786100543144,4.520879188481203,-0.020547190341805615,0.053044047374355724,0.0,421.2541753465284,420.0368509858244,422.364453913878,420.473314221738
3.960000000000003,2.659434037788165,-8.16025132867467,23.79478619767542,6.03604976123445,0.0024128737004485146,0.0,1.2472444444076183,-6.547361587853061,4.585029145889302,-0.016299438522577238,0.06136273915481626,0.0,466.55794124895334,467.20904408657015,467.11766849633597,467.4489255121571
4.020000000000002,2.7341466282821933,-8.558708904874914,24.06989303707626,6.03531365601383,0.00578416273133886,0.0,1.2428425274758372,-6.734932984326284,4.584846143791546,-0.005227986744221067,0.043048837443247105,0.0,448.58750778681815,447.09963539844017,448.10897620326233,449.0083700755276
4.080000000000001,2.8085470355685294,-8.968026538741983,24.34306875763413,6.034606047116604,0.008533746132387776,0.0,1.2369466816357468,-6.90943433396864,4.521002456762653,-0.03006439580598439,0.050870087443916245,0.0,428.11886976634105,428.78528441571314,428.4567166658028,426.3395069550082
4.14,2.882505262219937,-9.388992797952932,24.616660111865663,6.033281436362136,0.011942257899889341,0.0,1.2279917925917943,-7.123140134431924,4.597873362050184,-0.009594896390420968,0.06661527246482303,0.0,472.436595488232,473.6512315953296,472.66265041349703,474.2378062557818
4.199999999999998,2.9558820810432946,-9.822255378133903,24.892368274673913,6.032308628056644,0.016197779926413247,0.0,1.2175207703234572,-7.319371616660829,4.59204277150487,-0.03470302091897211,0.07838665525862523,0.0,448.242017986695,449.201574473844,450.22133280312534,448.1848466588837
4.259999999999997,3.028560151844062,-10.26722289069543,25.167010797712667,6.030007624594733,0.02118130217229819,0.0,1.20465004962358,-7.513442466200586,4.562387136713588,-0.04687717534892982,0.09105911216769846,0.0,441.01934662399714,442.07064835292545,443.1278270041458,442.12494999848855
4.319999999999996,3.100355749763398,-10.724162719042857,25.440613019967856,6.026815606432528,0.02643927438950744,0.0,1.1880431968018126,-7.718489333630008,4.5571624431288855,-0.07048465075297343,0.07971271331047396,0.0,450.9762639032661,450.06485480735444,451.9984780196497,450.0894975906243
4.379999999999995,3.171075382381716,-11.193380974274985,25.7132020283007,6.022110687621659,0.032110687947610295,0.0,1.168807558490866,-7.922847558193565,4.528630081183908,-0.10316044917885499,0.11421096351481798,0.0,443.3020650879397,446.1355258813804,445.56418084252186,442.87866333017433
4.439999999999993,3.2404302494973805,-11.6758217717383,25.9869626675419,6.016043842079963,0.03859677580959531,0.0,1.1423485621488834,-8.159299030009697,4.595509947040655,-0.09730976888146567,0.09165584187169208,0.0,476.8215670807411,475.104196232615,475.53647971564146,475.97641313792286
4.499999999999992,3.3082535855618858,-12.171393553677735,26.260071103328507,6.010042066155718,0.04457438394960622,0.0,1.117962932618764,-8.360650837083341,4.507771924002059,-0.10610990595945849,0.11208133948060094,0.0,427.71616846825157,429.46137615425334,429.0860262053809,428.32901846563925
4.559999999999991,3.374443347697761,-12.679638661771982,26.529295486604827,6.003696318252114,0.051592826262020886,0.0,1.087768852357913,-8.58175363847485,4.465695655923281,-0.10507705799451576,0.12529590619618353,0.0,444.664116700295,445.75771786708924,444.23419292511187,444.3091086656271
4.6199999999999894,3.4385169850236315,-13.202273337299856,26.799116880227096,5.9975256389668985,0.05874270482549093,0.0,1.0472997971387799,-8.840233045196442,4.526991037075507,-0.09872007959959728,0.1026384889464774,0.0,479.89894017641546,478.1870605363168,478.69771669257085,479.1729444874562
4.679999999999988,3.5000466798960757,-13.740497407858834,27.072046226211377,5.991260015519487,0.06456210543819196,0.0,1.0031350956053007,-9.101411703968152,4.5693479843291565,-0.11938965603252504,0.08223370191983045,0.0,477.9331018206552,476.3821851720165,475.610104881991,474.01500233483904
4.739999999999987,3.559032323162042,-14.293652017647599,27.344206464635885,5.984043527531817,0.06950618353031057,0.0,0.9626603287725225,-9.338083817531539,4.501901939616648,-0.12210474674404627,0.08273419951608131,0.0,442.9208851413242,442.96759367705164,444.7327974260193,444.4972538501466
4.799999999999986,3.6153735617851392,-14.861785480895286,27.61401547504178,5.9781863511312,0.07430716299665185,0.0,0.9149767790187437,-9.60063739644139,4.490606301587826,-0.07069918941602525,0.07393964222547533,0.0,464.29471617353784,463.60886860478104,461.44960889729987,465.48159919713873
4.859999999999984,3.6689864577498392,-15.445010761234695,27.880259810970745,5.974088212935747,0.07848962764635647,0.0,0.8717858858799798,-9.841187038516004,4.383807092128329,-0.06389651214988429,0.05951508116701935,0.0,434.6254292793554,433.4182119061617,434.8109968188392,435.3770473617249
4.919999999999983,3.7195570145262975,-16.044362811045985,28.144680670835466,5.970226747959355,0.08188856832650071,0.0,0.8136330441653759,-10.137996795503732,4.428812795582592,-0.06529610701565443,0.05019559932452437,0.0,484.8350745130766,484.13609063736936,484.3200475771818,484.21208397980564
4.979999999999982,3.7669355480817583,-16.66039090636225,28.407526807844068,5.966351065473523,0.08499501927349673,0.0,0.7654270602614844,-10.39729563072752,4.332176761651359,-0.0632282095558399,0.054756857975373684,0.0,442.2199741575754,442.59737993379775,441.6245297708725,441.792024577813
5.0399999999999805,3.8114222670496076,-17.29201247988602,28.663932560016722,5.962852880168308,0.08868906201875326,0.0,0.7172004801805949,-10.657842072530869,4.214241572472015,-0.04993028737921244,0.07254599927765727,0.0,435.24897514893826,436.73839957287873,435.6848316693505,436.79306658014826
